"099";"B050"
"099";"B051"
"099";"B052"
"099";"B053"
"099";"B054"
"099";"B058"
"099";"B059"
"099";"B060"
"099";"B068"
"099";"B069"
"099";"B150"
"099";"B159"
"099";"B160"
"099";"B161"
"099";"B162"
"099";"B169"
"099";"B170"
"099";"B171"
"099";"B172"
"099";"B178"
"099";"B199"
"099";"B24X"
"099";"B260"
"099";"B261"
"099";"B262"
"099";"B263"
"099";"B268"
"099";"B269"
"099";"B279"
"099";"B369"
"099";"B370"
"099";"B371"
"099";"B372"
"099";"B373"
"099";"B374"
"099";"B375"
"099";"B376"
"099";"B377"
"099";"B378"
"099";"B379"
"099";"B49X"
"099";"B54X"
"099";"B570"
"099";"B571"
"099";"B572"
"099";"B573"
"099";"B574"
"099";"B575"
"099";"B580"
"099";"B581"
"099";"B582"
"099";"B583"
"099";"B588"
"099";"B589"
"099";"B75X"
"099";"B820"
"099";"B829"
"099";"B850"
"099";"B851"
"099";"B852"
"099";"B853"
"099";"B854"
"099";"B870"
"099";"B871"
"099";"B872"
"099";"B873"
"099";"B874"
"099";"B878"
"099";"B879"
"099";"C140"
"099";"C142"
"099";"C148"
"099";"C300"
"099";"C301"
"099";"C340"
"099";"C400"
"099";"C401"
"099";"C402"
"099";"C403"
"099";"C408"
"099";"C409"
"099";"C430"
"099";"C431"
"099";"C432"
"099";"C433"
"099";"C434"
"099";"C435"
"099";"C436"
"099";"C437"
"099";"C438"
"099";"C439"
"099";"C500"
"099";"C501"
"099";"C502"
"099";"C503"
"099";"C504"
"099";"C505"
"099";"C506"
"099";"C508"
"099";"C509"
"099";"C530"
"099";"C531"
"099";"C538"
"099";"C539"
"099";"C61X"
"099";"C639"
"099";"C64X"
"099";"C689"
"099";"C729"
"099";"C73X"
"099";"C760"
